Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Type of educational institution - School - Persons,Type of educational institution - School - Males,Type of educational institution - School - Females,Type of educational institution - College - Persons,Type of educational institution - College - Males,Type of educational institution - College - Females,Type of educational institution - Vocational institute - Persons,Type of educational institution - Vocational institute - Males,Type of educational institution - Vocational institute - Females,Type of educational institution - Other institute - Persons,Type of educational institution - Other institute - Males,Type of educational institution - Other institute - Females,Type of educational institution - Literacy centre - Persons,Type of educational institution - Literacy centre - Males,Type of educational institution - Literacy centre - Females,,
C3010,33,26,0,District - Virudhunagar  26,Total,20-24,159580,75998,83582,15989,9905,6084,5675,3381,2294,7644,4719,2925,2265,1585,680,348,199,149,57,21,36,,
C3010,33,26,0,District - Virudhunagar  26,Total,25-29,157643,74734,82909,1012,736,276,0,0,0,462,353,109,316,239,77,170,117,53,64,27,37,,
C3010,33,26,0,District - Virudhunagar  26,Total,30-34,131797,64883,66914,294,184,110,0,0,0,93,62,31,88,55,33,60,40,20,53,27,26,,
C3010,33,26,0,District - Virudhunagar  26,Total,35-59,478632,240526,238106,618,377,241,0,0,0,134,102,32,176,86,90,63,39,24,245,150,95,,
C3010,33,26,0,District - Virudhunagar  26,Total,60+,151809,73379,78430,179,99,80,0,0,0,37,24,13,58,29,29,18,9,9,66,37,29,,
C3010,33,26,0,District - Virudhunagar  26,Total,Age not stated,12172,6138,6034,116,63,53,0,0,0,58,31,27,37,23,14,15,7,8,6,2,4,,
C3010,33,26,0,District - Virudhunagar  26,Rural,All ages,973956,482626,491330,201999,109043,92956,188677,100832,87845,7506,4382,3124,4972,3368,1604,527,296,231,317,165,152,,
C3010,33,26,0,District - Virudhunagar  26,Rural,0-4,85760,43748,42012,3566,1844,1722,3566,1844,1722,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,5,17602,9037,8565,7740,3961,3779,7740,3961,3779,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,6,16825,8639,8186,12873,6638,6235,12873,6638,6235,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,7,19087,9832,9255,17474,9034,8440,17474,9034,8440,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,8,20259,10126,10133,18856,9470,9386,18856,9470,9386,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,9,18577,9458,9119,17464,8932,8532,17464,8932,8532,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,10,22372,11530,10842,20140,10508,9632,20140,10508,9632,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,11,17093,8836,8257,15275,8028,7247,15275,8028,7247,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,12,20965,10914,10051,17117,9210,7907,17117,9210,7907,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,13,18695,9310,9385,14077,7454,6623,14077,7454,6623,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,14,17643,9010,8633,11865,6636,5229,11865,6636,5229,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Rural,15-19,103589,51827,51762,36442,21599,14843,29756,17528,12228,3243,1750,1493,3177,2182,995,251,131,120,15,8,7,,
C3010,33,26,0,District - Virudhunagar  26,Rural,20-24,88374,42438,45936,7924,4958,2966,2474,1589,885,3856,2326,1530,1415,950,465,141,79,62,38,14,24,,
C3010,33,26,0,District - Virudhunagar  26,Rural,25-29,85070,40365,44705,539,392,147,0,0,0,258,201,57,162,122,40,74,53,21,45,16,29,,
C3010,33,26,0,District - Virudhunagar  26,Rural,30-34,69911,34271,35640,154,94,60,0,0,0,56,35,21,46,28,18,19,12,7,33,19,14,,
C3010,33,26,0,District - Virudhunagar  26,Rural,35-59,258641,127864,130777,338,199,139,0,0,0,54,43,11,110,54,56,27,15,12,147,87,60,,
C3010,33,26,0,District - Virudhunagar  26,Rural,60+,86390,41894,44496,100,56,44,0,0,0,17,14,3,39,18,21,10,4,6,34,20,14,,
C3010,33,26,0,District - Virudhunagar  26,Rural,Age not stated,7103,3527,3576,55,30,25,0,0,0,22,13,9,23,14,9,5,2,3,5,1,4,,
C3010,33,26,0,District - Virudhunagar  26,Urban,All ages,777345,387750,389595,168556,88045,80511,156954,80696,76258,7729,4623,3106,3008,2217,791,670,400,270,195,109,86,,
C3010,33,26,0,District - Virudhunagar  26,Urban,0-4,62833,31963,30870,4819,2490,2329,4819,2490,2329,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,5,13838,7167,6671,6913,3540,3373,6913,3540,3373,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,6,12289,6249,6040,9431,4785,4646,9431,4785,4646,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,7,13564,6990,6574,12667,6529,6138,12667,6529,6138,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,8,14222,7114,7108,13494,6741,6753,13494,6741,6753,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,9,13017,6610,6407,12398,6298,6100,12398,6298,6100,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,10,15688,8110,7578,14509,7512,6997,14509,7512,6997,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,11,13367,6898,6469,12384,6419,5965,12384,6419,5965,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,12,15248,7757,7491,13309,6782,6527,13309,6782,6527,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,13,14506,7274,7232,12182,6185,5997,12182,6185,5997,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,14,13963,7021,6942,10738,5500,5238,10738,5500,5238,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,26,0,District - Virudhunagar  26,Urban,15-19,78666,39298,39368,36614,19629,16985,30909,16123,14786,3564,1964,1600,1863,1386,477,272,154,118,6,2,4,,
C3010,33,26,0,District - Virudhunagar  26,Urban,20-24,71206,33560,37646,8065,4947,3118,3201,1792,1409,3788,2393,1395,850,635,215,207,120,87,19,7,12,,
C3010,33,26,0,District - Virudhunagar  26,Urban,25-29,72573,34369,38204,473,344,129,0,0,0,204,152,52,154,117,37,96,64,32,19,11,8,,
C3010,33,26,0,District - Virudhunagar  26,Urban,30-34,61886,30612,31274,140,90,50,0,0,0,37,27,10,42,27,15,41,28,13,20,8,12,,
C3010,33,26,0,District - Virudhunagar  26,Urban,35-59,219991,112662,107329,280,178,102,0,0,0,80,59,21,66,32,34,36,24,12,98,63,35,,
C3010,33,26,0,District - Virudhunagar  26,Urban,60+,65419,31485,33934,79,43,36,0,0,0,20,10,10,19,11,8,8,5,3,32,17,15,,
C3010,33,26,0,District - Virudhunagar  26,Urban,Age not stated,5069,2611,2458,61,33,28,0,0,0,36,18,18,14,9,5,10,5,5,1,1,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,All ages,1187604,583376,604228,277869,145849,132020,263861,136565,127296,10392,6673,3719,2626,2050,576,836,511,325,154,50,104,,
C3010,33,27,0,District - Ramanathapuram  27,Total,0-4,106318,54028,52290,5828,2942,2886,5828,2942,2886,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,5,22161,11339,10822,11221,5764,5457,11221,5764,5457,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,6,21108,10802,10306,16462,8463,7999,16462,8463,7999,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,7,23574,12001,11573,21814,11084,10730,21814,11084,10730,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,8,26222,13252,12970,24813,12575,12238,24813,12575,12238,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,9,23076,11652,11424,22068,11151,10917,22068,11151,10917,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,10,28672,14674,13998,26681,13697,12984,26681,13697,12984,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,11,20228,10255,9973,18963,9642,9321,18963,9642,9321,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,12,28468,14696,13772,25348,13179,12169,25348,13179,12169,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,13,24787,12170,12617,21132,10616,10516,21132,10616,10516,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,14,23938,11784,12154,18784,9596,9188,18784,9596,9188,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Total,15-19,129196,63226,65970,53862,29954,23908,47695,26015,21680,4250,2503,1747,1493,1180,313,416,253,163,8,3,5,,
C3010,33,27,0,District - Ramanathapuram  27,Total,20-24,107792,52222,55570,9469,6207,3262,3052,1841,1211,5435,3641,1794,773,606,167,191,115,76,18,4,14,,
C3010,33,27,0,District - Ramanathapuram  27,Total,25-29,100568,46298,54270,848,632,216,0,0,0,488,371,117,213,171,42,129,86,43,18,4,14,,
C3010,33,27,0,District - Ramanathapuram  27,Total,30-34,81553,38959,42594,212,123,89,0,0,0,101,67,34,48,34,14,43,19,24,20,3,17,,
C3010,33,27,0,District - Ramanathapuram  27,Total,35-59,313725,153586,160139,259,145,114,0,0,0,87,67,20,53,23,30,42,28,14,77,27,50,,
C3010,33,27,0,District - Ramanathapuram  27,Total,60+,103539,51034,52505,84,63,21,0,0,0,25,21,4,32,24,8,15,10,5,12,8,4,,
C3010,33,27,0,District - Ramanathapuram  27,Total,Age not stated,2679,1398,1281,21,16,5,0,0,0,6,3,3,14,12,2,0,0,0,1,1,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,All ages,885210,433290,451920,200938,106566,94372,192606,100676,91930,5856,4049,1807,1863,1479,384,498,323,175,115,39,76,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,0-4,79488,40456,39032,3345,1726,1619,3345,1726,1619,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,5,16190,8304,7886,7938,4086,3852,7938,4086,3852,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,6,15876,8112,7764,12437,6403,6034,12437,6403,6034,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,7,17692,9072,8620,16316,8355,7961,16316,8355,7961,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,8,19811,10053,9758,18719,9544,9175,18719,9544,9175,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,9,17424,8783,8641,16634,8401,8233,16634,8401,8233,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,10,21526,10975,10551,19943,10216,9727,19943,10216,9727,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,11,14868,7584,7284,13862,7108,6754,13862,7108,6754,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,12,21330,11088,10242,18813,9874,8939,18813,9874,8939,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,13,18532,9112,9420,15590,7889,7701,15590,7889,7701,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,14,17543,8773,8770,13469,7065,6404,13469,7065,6404,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,15-19,95945,46911,49034,36951,21201,15750,33233,18579,14654,2351,1554,797,1077,880,197,284,185,99,6,3,3,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,20-24,78561,37987,40574,6026,4073,1953,2307,1430,877,3082,2166,916,521,408,113,107,67,40,9,2,7,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,25-29,72584,33232,39352,518,388,130,0,0,0,302,235,67,152,118,34,52,32,20,12,3,9,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,30-34,58272,27460,30812,129,86,43,0,0,0,56,45,11,39,27,12,19,13,6,15,1,14,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,35-59,236622,114096,122526,176,94,82,0,0,0,45,35,10,39,17,22,27,18,9,65,24,41,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,60+,80848,40180,40668,55,44,11,0,0,0,16,13,3,23,18,5,9,8,1,7,5,2,,
C3010,33,27,0,District - Ramanathapuram  27,Rural,Age not stated,2098,1112,986,17,13,4,0,0,0,4,1,3,12,11,1,0,0,0,1,1,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,All ages,302394,150086,152308,76931,39283,37648,71255,35889,35366,4536,2624,1912,763,571,192,338,188,150,39,11,28,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,0-4,26830,13572,13258,2483,1216,1267,2483,1216,1267,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,5,5971,3035,2936,3283,1678,1605,3283,1678,1605,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,6,5232,2690,2542,4025,2060,1965,4025,2060,1965,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,7,5882,2929,2953,5498,2729,2769,5498,2729,2769,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,8,6411,3199,3212,6094,3031,3063,6094,3031,3063,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,9,5652,2869,2783,5434,2750,2684,5434,2750,2684,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,10,7146,3699,3447,6738,3481,3257,6738,3481,3257,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,11,5360,2671,2689,5101,2534,2567,5101,2534,2567,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,12,7138,3608,3530,6535,3305,3230,6535,3305,3230,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,13,6255,3058,3197,5542,2727,2815,5542,2727,2815,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,14,6395,3011,3384,5315,2531,2784,5315,2531,2784,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,15-19,33251,16315,16936,16911,8753,8158,14462,7436,7026,1899,949,950,416,300,116,132,68,64,2,0,2,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,20-24,29231,14235,14996,3443,2134,1309,745,411,334,2353,1475,878,252,198,54,84,48,36,9,2,7,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,25-29,27984,13066,14918,330,244,86,0,0,0,186,136,50,61,53,8,77,54,23,6,1,5,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,30-34,23281,11499,11782,83,37,46,0,0,0,45,22,23,9,7,2,24,6,18,5,2,3,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,35-59,77103,39490,37613,83,51,32,0,0,0,42,32,10,14,6,8,15,10,5,12,3,9,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,60+,22691,10854,11837,29,19,10,0,0,0,9,8,1,9,6,3,6,2,4,5,3,2,,
C3010,33,27,0,District - Ramanathapuram  27,Urban,Age not stated,581,286,295,4,3,1,0,0,0,2,2,0,2,1,1,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,All ages,1572273,766823,805450,353787,180855,172932,331533,168485,163048,14605,7665,6940,6149,4000,2149,1240,592,648,260,113,147,,
C3010,33,28,0,District - Thoothukkudi  28,Total,0-4,127967,65318,62649,7740,3925,3815,7740,3925,3815,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,5,28713,14826,13887,12946,6646,6300,12946,6646,6300,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,6,27731,14287,13444,21243,10957,10286,21243,10957,10286,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,7,28906,14761,14145,26994,13807,13187,26994,13807,13187,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,8,30190,15312,14878,28792,14628,14164,28792,14628,14164,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,9,28743,14663,14080,27541,14056,13485,27541,14056,13485,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,10,33944,17352,16592,31783,16288,15495,31783,16288,15495,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,11,28458,14736,13722,26691,13833,12858,26691,13833,12858,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,12,33875,17330,16545,30182,15520,14662,30182,15520,14662,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,13,32458,15832,16626,27314,13389,13925,27314,13389,13925,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,14,30896,14948,15948,23622,11692,11930,23622,11692,11930,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Total,15-19,165959,78720,87239,72090,36925,35165,61663,31113,30550,6059,3074,2985,3790,2491,1299,560,242,318,18,5,13,,
C3010,33,28,0,District - Thoothukkudi  28,Total,20-24,143440,66496,76944,14827,7959,6868,5022,2631,2391,7716,4054,3662,1693,1103,590,375,162,213,21,9,12,,
C3010,33,28,0,District - Thoothukkudi  28,Total,25-29,137135,64473,72662,961,599,362,0,0,0,453,288,165,323,202,121,161,100,61,24,9,15,,
C3010,33,28,0,District - Thoothukkudi  28,Total,30-34,110656,54020,56636,296,176,120,0,0,0,119,71,48,82,58,24,63,37,26,32,10,22,,
C3010,33,28,0,District - Thoothukkudi  28,Total,35-59,421471,206087,215384,521,308,213,0,0,0,173,121,52,169,95,74,59,38,21,120,54,66,,
C3010,33,28,0,District - Thoothukkudi  28,Total,60+,151714,72660,79054,159,94,65,0,0,0,38,29,9,70,35,35,13,8,5,38,22,16,,
C3010,33,28,0,District - Thoothukkudi  28,Total,Age not stated,10017,5002,5015,85,53,32,0,0,0,47,28,19,22,16,6,9,5,4,7,4,3,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,All ages,907500,439254,468246,199218,103177,96041,189514,97548,91966,6108,3432,2676,2956,1892,1064,464,228,236,176,77,99,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,0-4,74120,38032,36088,3620,1872,1748,3620,1872,1748,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,5,16385,8537,7848,7175,3676,3499,7175,3676,3499,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,6,16183,8327,7856,12590,6494,6096,12590,6494,6096,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,7,17065,8705,8360,15962,8147,7815,15962,8147,7815,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,8,17919,9180,8739,17071,8749,8322,17071,8749,8322,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,9,17391,8931,8460,16674,8561,8113,16674,8561,8113,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,10,20309,10475,9834,18962,9828,9134,18962,9828,9134,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,11,16820,8759,8061,15676,8191,7485,15676,8191,7485,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,12,20483,10530,9953,17977,9348,8629,17977,9348,8629,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,13,19358,9452,9906,15854,7851,8003,15854,7851,8003,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,14,18189,8709,9480,13292,6666,6626,13292,6666,6626,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,15-19,97162,45330,51832,36707,19432,17275,32148,16746,15402,2500,1391,1109,1805,1182,623,242,110,132,12,3,9,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,20-24,80837,37366,43471,6655,3747,2908,2513,1419,1094,3225,1778,1447,777,486,291,125,59,66,15,5,10,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,25-29,75287,35328,39959,464,292,172,0,0,0,223,150,73,173,106,67,51,31,20,17,5,12,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,30-34,59673,28759,30914,143,84,59,0,0,0,59,37,22,49,33,16,13,7,6,22,7,15,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,35-59,240108,114526,125582,262,153,109,0,0,0,60,43,17,99,57,42,23,15,8,80,38,42,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,60+,94834,45611,49223,88,52,36,0,0,0,19,16,3,41,18,23,4,2,2,24,16,8,,
C3010,33,28,0,District - Thoothukkudi  28,Rural,Age not stated,5377,2697,2680,46,34,12,0,0,0,22,17,5,12,10,2,6,4,2,6,3,3,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,All ages,664773,327569,337204,154569,77678,76891,142019,70937,71082,8497,4233,4264,3193,2108,1085,776,364,412,84,36,48,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,0-4,53847,27286,26561,4120,2053,2067,4120,2053,2067,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,5,12328,6289,6039,5771,2970,2801,5771,2970,2801,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,6,11548,5960,5588,8653,4463,4190,8653,4463,4190,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,7,11841,6056,5785,11032,5660,5372,11032,5660,5372,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,8,12271,6132,6139,11721,5879,5842,11721,5879,5842,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,9,11352,5732,5620,10867,5495,5372,10867,5495,5372,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,10,13635,6877,6758,12821,6460,6361,12821,6460,6361,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,11,11638,5977,5661,11015,5642,5373,11015,5642,5373,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,12,13392,6800,6592,12205,6172,6033,12205,6172,6033,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,13,13100,6380,6720,11460,5538,5922,11460,5538,5922,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,14,12707,6239,6468,10330,5026,5304,10330,5026,5304,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,15-19,68797,33390,35407,35383,17493,17890,29515,14367,15148,3559,1683,1876,1985,1309,676,318,132,186,6,2,4,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,20-24,62603,29130,33473,8172,4212,3960,2509,1212,1297,4491,2276,2215,916,617,299,250,103,147,6,4,2,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,25-29,61848,29145,32703,497,307,190,0,0,0,230,138,92,150,96,54,110,69,41,7,4,3,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,30-34,50983,25261,25722,153,92,61,0,0,0,60,34,26,33,25,8,50,30,20,10,3,7,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,35-59,181363,91561,89802,259,155,104,0,0,0,113,78,35,70,38,32,36,23,13,40,16,24,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,60+,56880,27049,29831,71,42,29,0,0,0,19,13,6,29,17,12,9,6,3,14,6,8,,
C3010,33,28,0,District - Thoothukkudi  28,Urban,Age not stated,4640,2305,2335,39,19,20,0,0,0,25,11,14,10,6,4,3,1,2,1,1,0,,
C3010,33,29,0,District - Tirunelveli  29,Total,All ages,2723988,1333939,1390049,604887,316840,288047,567082,294947,272135,24309,13063,11246,10262,7026,3236,2791,1590,1201,443,214,229,,
C3010,33,29,0,District - Tirunelveli  29,Total,0-4,222302,113356,108946,13024,6673,6351,13024,6673,6351,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,29,0,District - Tirunelveli  29,Total,5,50705,26204,24501,22385,11619,10766,22385,11619,10766,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,29,0,District - Tirunelveli  29,Total,6,47168,24064,23104,36567,18620,17947,36567,18620,17947,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,29,0,District - Tirunelveli  29,Total,7,50544,25952,24592,47233,24292,22941,47233,24292,22941,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,29,0,District - Tirunelveli  29,Total,8,52976,27023,25953,50551,25826,24725,50551,25826,24725,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,29,0,District - Tirunelveli  29,Total,9,49511,25107,24404,47350,24052,23298,47350,24052,23298,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,29,0,District - Tirunelveli  29,Total,10,57828,29761,28067,54219,28053,26166,54219,28053,26166,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,29,0,District - Tirunelveli  29,Total,11,47652,24588,23064,44592,23074,21518,44592,23074,21518,0,0,0,0,0,0,0,0,0,0,0,0,,
